dtEventTime,gametype,winCamp,gametime,killcnt,deadcnt,assistcnt,gameresult,mvpcnt,losemvp,heroId,AcntCamp,teamNum,mapName,detailUrl,rampage,gameSvrId,relaySvrId,gameSeq,pvpType,multiCampRank,battleType,branchEvaluate,oldMasterMatchScore,newMasterMatchScore,battleRoyaleEvaluate,hero1TripleKillCnt,hero1UltraKillCnt,hero1RampageCnt,sixKill,sevenKill,usedTime,godLikeCnt,firstBlood,pveRateLvl,playerRank,winNum,failNum,roleJob,roleJobName,stars,desc,analyseUrl,battleDetailUrl,evaluateUrl,heroIcon,chessIds,evaluateUrlV2,mvpUrlV2,supportPro,battleTypeDesc,bgImg,userId,stickyEvaluateUrl,runawayUrl,hero1Kill6Cnt,hero1Kill7Cnt,hero1Kill8Cnt,hero1Kill9Cnt,hero1Kill10Cnt,gradeGame
1738418215,4,2,2025/2/1 21:43,4,11,10,1,0,0,183,2,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=159637&relaySvrId=870367760&gameseq=1738417258&pvptype=5,0,159637,870367760,1738417258,5,1,12,0,1200,1200,0,0,0,0,0,0,809,0,0,0,0,0,0,16,荣耀王者,30,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738417258&relaysvrentity=870367760&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=159637&relaySvrId=870367760&gameSeq=1738417258&pvpType=5&acntCamp=2&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6.4
1738417129,4,1,2025/2/1 21:22,4,14,2,2,0,0,183,2,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=159091&relaySvrId=1814061841&gameseq=1738415922&pvptype=5,0,159091,1814061841,1738415922,5,2,12,0,1200,1200,0,0,0,0,0,0,1009,0,0,0,0,0,0,16,荣耀王者,29,伯仲局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738415922&relaysvrentity=1814061841&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=159091&relaySvrId=1814061841&gameSeq=1738415922&pvpType=5&acntCamp=2&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5.1
1738415869,4,1,2025/2/1 21:04,7,10,6,1,0,0,183,1,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=159030&relaySvrId=1828741905&gameseq=1738414907&pvptype=5,0,159030,1828741905,1738414907,5,1,12,0,1200,1200,0,0,0,0,0,0,789,0,0,0,0,0,0,16,荣耀王者,30,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738414907&relaysvrentity=1828741905&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=159030&relaySvrId=1828741905&gameSeq=1738414907&pvpType=5&acntCamp=1&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.5
1738335179,4,2,2025/1/31 22:33,3,13,5,1,0,0,183,2,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=154278&relaySvrId=1312858896&gameseq=1738333810&pvptype=5,0,154278,1312858896,1738333810,5,1,15,0,1200,1200,0,0,0,0,0,0,1175,0,0,0,0,0,0,16,荣耀王者,29,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738333810&relaysvrentity=1312858896&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=154278&relaySvrId=1312858896&gameSeq=1738333810&pvpType=5&acntCamp=2&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5.6
1738333738,4,1,2025/1/31 22:16,2,9,5,1,0,0,183,1,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=147554&relaySvrId=-1002413295&gameseq=1738332771&pvptype=5,0,147554,-1002413295,1738332771,5,1,15,0,1200,1200,0,0,0,0,0,0,747,0,0,0,0,0,0,16,荣耀王者,28,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738332771&relaysvrentity=-1002413295&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=147554&relaySvrId=-1002413295&gameSeq=1738332771&pvpType=5&acntCamp=1&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6.1
1738332625,4,1,2025/1/31 22:00,3,4,9,1,0,0,194,1,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=154160&relaySvrId=1440768529&gameseq=1738331829&pvptype=5,0,154160,1440768529,1738331829,5,1,15,0,1200,1200,0,0,0,0,0,0,613,0,0,0,0,0,0,16,荣耀王者,27,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738331829&relaysvrentity=1440768529&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=154160&relaySvrId=1440768529&gameSeq=1738331829&pvpType=5&acntCamp=1&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/150cd9c92bb84a7728f323eb6fbf76f8.png,,,,31,,,0,,,0,0,0,0,0,7.9
1738331775,4,2,2025/1/31 21:46,5,8,6,1,0,0,183,2,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=133568&relaySvrId=1323336208&gameseq=1738330998&pvptype=5,0,133568,1323336208,1738330998,5,1,15,0,1200,1200,0,0,0,0,0,0,591,0,1,0,0,0,0,16,荣耀王者,26,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738330998&relaysvrentity=1323336208&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=133568&relaySvrId=1323336208&gameSeq=1738330998&pvpType=5&acntCamp=2&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.8
1738330934,4,1,2025/1/31 21:31,2,6,5,1,0,0,183,1,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=147162&relaySvrId=-1291803888&gameseq=1738330146&pvptype=5,0,147162,-1291803888,1738330146,5,1,15,0,1200,1200,0,0,0,0,0,0,628,0,0,0,0,0,0,16,荣耀王者,25,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738330146&relaysvrentity=-1291803888&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=147162&relaySvrId=-1291803888&gameSeq=1738330146&pvpType=5&acntCamp=1&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6.5
1738329873,4,1,2025/1/31 21:08,6,12,5,2,0,0,183,2,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=125963&relaySvrId=-956267760&gameseq=1738328737&pvptype=5,0,125963,-956267760,1738328737,5,2,12,0,1200,1200,0,0,0,0,0,0,977,0,0,0,0,0,0,16,荣耀王者,24,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738328737&relaysvrentity=-956267760&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=125963&relaySvrId=-956267760&gameSeq=1738328737&pvpType=5&acntCamp=2&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,8.2
1738310383,4,1,2025/1/31 15:46,4,7,7,1,0,0,183,1,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=151546&relaySvrId=757113616&gameseq=1738309343&pvptype=5,0,151546,757113616,1738309343,5,1,12,0,1200,1200,0,1,0,0,0,0,813,0,0,0,0,0,0,16,荣耀王者,25,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738309343&relaysvrentity=757113616&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=151546&relaySvrId=757113616&gameSeq=1738309343&pvpType=5&acntCamp=1&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6.6
1738309285,4,2,2025/1/31 15:30,4,7,7,1,0,0,183,2,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=151363&relaySvrId=-2065653232&gameseq=1738308527&pvptype=5,0,151363,-2065653232,1738308527,5,1,12,0,1200,1200,0,0,0,0,0,0,626,0,0,0,0,0,0,16,荣耀王者,23,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738308527&relaysvrentity=-2065653232&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=151363&relaySvrId=-2065653232&gameSeq=1738308527&pvpType=5&acntCamp=2&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.7
1738247193,4,2,2025/1/30 22:06,3,14,5,2,0,0,183,1,3,排位赛 三排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=118445&relaySvrId=-1610603744&gameseq=1738245794&pvptype=5,0,118445,-1610603744,1738245794,5,2,13,0,1200,1200,0,0,0,0,0,0,1230,0,0,0,0,0,0,16,荣耀王者,21,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738245794&relaysvrentity=-1610603744&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=118445&relaySvrId=-1610603744&gameSeq=1738245794&pvpType=5&acntCamp=1&battleType=13,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5.3
1738245754,4,2,2025/1/30 21:43,2,18,0,2,0,0,183,1,3,排位赛 三排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=128771&relaySvrId=-1776229616&gameseq=1738244432&pvptype=5,0,128771,-1776229616,1738244432,5,2,13,0,1200,1200,0,0,0,0,0,0,1149,0,0,0,0,0,0,16,荣耀王者,23,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738244432&relaysvrentity=-1776229616&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=128771&relaySvrId=-1776229616&gameSeq=1738244432&pvpType=5&acntCamp=1&battleType=13,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5.3
1738244386,4,1,2025/1/30 21:24,1,15,7,1,0,0,183,1,3,排位赛 三排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=141413&relaySvrId=-1759468784&gameseq=1738243282&pvptype=5,0,141413,-1759468784,1738243282,5,1,13,0,1200,1200,0,0,0,0,0,0,945,0,0,0,0,0,0,16,荣耀王者,25,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738243282&relaysvrentity=-1759468784&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=141413&relaySvrId=-1759468784&gameSeq=1738243282&pvpType=5&acntCamp=1&battleType=13,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5
1738243221,4,2,2025/1/30 21:08,7,9,3,1,0,0,183,2,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=118253&relaySvrId=1979720464&gameseq=1738242355&pvptype=5,0,118253,1979720464,1738242355,5,1,12,0,1200,1200,0,0,0,0,0,0,694,0,0,0,0,0,0,16,荣耀王者,24,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738242355&relaysvrentity=1979720464&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=118253&relaySvrId=1979720464&gameSeq=1738242355&pvpType=5&acntCamp=2&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.9
1738242113,4,2,2025/1/30 20:44,16,9,5,1,1,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=118279&relaySvrId=423633696&gameseq=1738240912&pvptype=5,0,118279,423633696,1738240912,5,1,16,1,1200,1200,0,0,0,0,0,0,1040,0,0,0,0,0,0,16,荣耀王者,22,暴走局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738240912&relaysvrentity=423633696&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=118279&relaySvrId=423633696&gameSeq=1738240912&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate-v2/gold_warrior_1.png,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,https://camp.qq.com/battle/common/evaluateV3/gold_warrior.png,https://camp.qq.com/battle/common/mvpV3/mvp.png,31,,,0,,,0,0,0,0,0,12.1
1738163254,4,1,2025/1/29 22:56,3,1,7,1,0,0,152,1,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=136055&relaySvrId=-1709153519&gameseq=1738162402&pvptype=5,0,136055,-1709153519,1738162402,5,1,15,0,1200,1200,0,0,0,0,0,0,678,0,0,0,0,0,0,16,荣耀王者,20,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738162402&relaysvrentity=-1709153519&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=136055&relaySvrId=-1709153519&gameSeq=1738162402&pvpType=5&acntCamp=1&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/dcd22aca5aa73428701166983f7a4eb0.png,,,,31,,,0,,,0,0,0,0,0,8.7
1738162368,4,2,2025/1/29 22:36,1,5,13,1,0,0,112,2,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=114491&relaySvrId=874529552&gameseq=1738161234&pvptype=5,0,114491,874529552,1738161234,5,1,15,0,1200,1200,0,0,0,0,0,0,954,0,0,0,0,0,0,16,荣耀王者,19,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738161234&relaysvrentity=874529552&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=114491&relaySvrId=874529552&gameSeq=1738161234&pvpType=5&acntCamp=2&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/0cf5b1269357589da5a2669f2ec50ee5.png,,,,31,,,0,,,0,0,0,0,0,6.6
1738133140,4,2,2025/1/29 14:29,5,6,14,2,0,1,194,1,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=139268&relaySvrId=1530962704&gameseq=1738132040&pvptype=5,0,139268,1530962704,1738132040,5,2,15,0,1200,1200,0,0,0,0,0,0,948,0,0,0,0,0,0,16,荣耀王者,18,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738132040&relaysvrentity=1530962704&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=139268&relaySvrId=1530962704&gameSeq=1738132040&pvpType=5&acntCamp=1&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/150cd9c92bb84a7728f323eb6fbf76f8.png,,,https://camp.qq.com/battle/common/mvpV3/svp.png,31,,,0,,,0,0,0,0,0,9.6
1738131887,4,1,2025/1/29 14:15,3,8,0,1,0,0,183,1,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=139513&relaySvrId=266363409&gameseq=1738131158&pvptype=5,0,139513,266363409,1738131158,5,1,15,0,1200,1200,0,0,0,0,0,0,564,0,0,0,0,0,0,16,荣耀王者,19,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738131158&relaysvrentity=266363409&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=139513&relaySvrId=266363409&gameSeq=1738131158&pvpType=5&acntCamp=1&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5.5
1738131101,4,1,2025/1/29 13:57,5,11,8,2,0,1,183,2,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=121667&relaySvrId=1392542480&gameseq=1738130085&pvptype=5,0,121667,1392542480,1738130085,5,2,15,0,1200,1200,0,0,0,0,0,0,845,0,0,0,0,0,0,16,荣耀王者,18,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738130085&relaysvrentity=1392542480&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=121667&relaySvrId=1392542480&gameSeq=1738130085&pvpType=5&acntCamp=2&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,https://camp.qq.com/battle/common/mvpV3/svp.png,31,,,0,,,0,0,0,0,0,8.3
1738129971,4,1,2025/1/29 13:38,7,9,6,1,0,0,183,1,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=132326&relaySvrId=-1155505391&gameseq=1738128874&pvptype=5,0,132326,-1155505391,1738128874,5,1,15,0,1200,1200,0,0,0,0,0,0,887,0,0,0,0,0,0,16,荣耀王者,19,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738128874&relaysvrentity=-1155505391&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=132326&relaySvrId=-1155505391&gameSeq=1738128874&pvpType=5&acntCamp=1&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,8.8
1738128785,4,1,2025/1/29 13:21,3,9,1,1,0,0,183,1,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=33301&relaySvrId=1344299808&gameseq=1738127935&pvptype=5,0,33301,1344299808,1738127935,5,1,15,0,1200,1200,0,0,0,0,0,0,681,0,0,0,0,0,0,16,荣耀王者,18,躺赢局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738127935&relaysvrentity=1344299808&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=33301&relaySvrId=1344299808&gameSeq=1738127935&pvpType=5&acntCamp=1&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5.3
1738080000,4,2,2025/1/28 23:42,3,14,7,1,0,0,183,2,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=109645&relaySvrId=-1344265712&gameseq=1738078804&pvptype=5,0,109645,-1344265712,1738078804,5,1,12,0,1200,1200,0,0,0,0,0,0,1041,0,0,0,0,0,0,16,荣耀王者,17,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738078804&relaysvrentity=-1344265712&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=109645&relaySvrId=-1344265712&gameSeq=1738078804&pvpType=5&acntCamp=2&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6.3
1738078721,4,2,2025/1/28 23:21,6,14,5,1,0,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=136708&relaySvrId=870326801&gameseq=1738077518&pvptype=5,0,136708,870326801,1738077518,5,1,16,0,1200,1200,0,0,0,0,0,0,1028,0,0,0,0,0,0,16,荣耀王者,16,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1738077518&relaysvrentity=870326801&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=136708&relaySvrId=870326801&gameSeq=1738077518&pvpType=5&acntCamp=2&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6.8
1737989631,4,1,2025/1/27 22:34,7,14,1,2,0,0,183,2,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=24953&relaySvrId=-1757388000&gameseq=1737988314&pvptype=5,0,24953,-1757388000,1737988314,5,2,12,0,1200,1200,0,0,0,0,0,0,1164,0,0,0,0,0,0,16,荣耀王者,15,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737988314&relaysvrentity=-1757388000&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=24953&relaySvrId=-1757388000&gameSeq=1737988314&pvpType=5&acntCamp=2&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6
